Curso;Módulo atual;Faltas Consecutivas;Idade;Sexo;Bairro;Cidade;Pend. Acad.;Possui Pendência Financeira;Bolsista;Antecipou Parcela;Situação (código)
Curso Técnico em Enfermagem ;4;0;30;1;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;3;0;32;1;Felícia-Morada dos Passaros;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;39;1;Cruzeiro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;31;1;Felícia;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Enfermagem ;4;0;22;1;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;25;1;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;24;1;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;28;1;Felícia-Morada dos Passaros;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;21;0;Patagônia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;4;0;23;1;Ibirapuera;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;4;0;26;1;Patagônia;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Enfermagem ;4;0;34;1;Recreio;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;4;0;25;1;Jatobá;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;4;0;22;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;36;0;Distrito Industrial;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;3;0;43;0;Centro;Anagé;0;0;0;0;5
Curso Técnico em Enfermagem ;3;0;22;1;Centro;Belo Campo;0;0;0;0;5
Curso Técnico em Enfermagem ;3;0;30;1;Patagônia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;4;0;25;1;Nossa Senhora Aparecida;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Enfermagem ;3;0;21;1;Candeias;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;4;0;22;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;3;0;19;1;Zabelê;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;3;0;27;1;Felícia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;3;0;18;1;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;3;0;32;1;Espírito Santo;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;4;0;21;1;Cruzeiro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;29;1;Felícia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;3;0;23;1;Centro;Anagé;0;0;0;0;5
Curso Técnico em Enfermagem ;3;0;46;1;Jurema;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;3;0;26;1;Urbis  II ;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;40;1;Primavera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;3;0;23;1;Povoado Simão;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;3;0;44;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;24;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;2;0;35;1;Zona Rural;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Enfermagem ;2;0;27;1;Primavera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Enfermagem ;2;0;18;1;Jurema;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Enfermagem ;2;0;22;1;Bateias;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Enfermagem ;2;4;9;1;Jardim Copacabana;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Enfermagem ;2;0;23;1;Cruzeiro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Enfermagem ;2;3;19;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Enfermagem ;2;0;21;1;Morada dos Pássaros III;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Enfermagem ;2;0;48;1;Ibirapuera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Enfermagem ;2;0;20;0;Jurema;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Enfermagem ;2;0;23;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Enfermagem ;2;0;28;1;Centro;Barra do Choça;0;0;0;0;2
Curso Técnico em Enfermagem ;2;0;21;1;Centro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Enfermagem ;2;0;21;1;Caldeirão;Caetanos;0;1;0;0;7
Curso Técnico em Enfermagem ;2;17;22;1;Jatobá;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Enfermagem ;2;12;44;1;Bateias;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Enfermagem ;2;7;19;1;Jatobá;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Enfermagem ;2;7;20;1;Boa Vista;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Enfermagem ;2;0;23;1;Barra Nova;Barra do Choça;0;1;0;0;13
Curso Técnico em Enfermagem ;4;0;28;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;2;0;37;1;Alto Maron;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Enfermagem ;2;0;41;1;Bom Retiro;Barra do Choça;0;0;0;0;5
Curso Técnico em Enfermagem ;3;0;20;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;19;0;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Enfermagem ;4;0;39;1;Centro;Condeúba;0;0;0;0;9
Curso Técnico em Enfermagem ;2;0;30;1;Alto Maron;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Enfermagem ;4;0;24;0;Bateias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;12;25;1;Inhobim;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;4;19;1;Bateias;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;3;11;25;1;Cruzeiro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;2;0;26;1;Nossa Senhora Aparecida;Vitória da Conquista;0;0;1;0;9
Curso Técnico em Farmácia;2;0;21;1;Centro;Anagé;0;0;0;0;9
Curso Técnico em Farmácia;2;0;17;1;Alvorada/ Municipio de Mocó;Águas Vermelhas;0;0;0;0;9
Curso Técnico em Farmácia;2;13;26;0;Felícia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;0;22;0;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;0;21;1;Campinhos;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;0;41;1;Primavera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;0;16;0;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;0;20;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;0;21;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;1;24;1;Alto Maron;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;2;0;26;1;Centro;Vila do Café;0;0;0;0;9
Curso Técnico em Farmácia;2;0;23;1;Centro;Belo Campo;0;0;0;0;1
Curso Técnico em Farmácia;2;0;24;1;Ibirapuera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;0;19;1;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;0;23;1;Bateias;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;3;35;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;2;0;23;0;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;0;28;1;Baixão;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;0;21;0;Centro;Anagé;0;0;0;0;9
Curso Técnico em Farmácia;2;0;19;1;Centro Dantilandia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;0;19;1;Senhorinha Cairo;Vitória da Conquista;0;0;1;0;9
Curso Técnico em Farmácia;2;0;19;1;Patagônia;Vitória da Conquista;0;0;1;0;9
Curso Técnico em Farmácia;2;0;19;0;Patagônia;Vitória da Conquista;0;0;1;0;9
Curso Técnico em Farmácia;2;3;35;1;Bateias;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;2;0;34;1;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;0;19;1;Recreio;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;2;0;33;1;Barra Nova;Barra do Choça;0;0;0;0;12
Curso Técnico em Farmácia;1;12;27;1;Primavera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;1;17;32;1;Simão;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;1;13;24;1;Guarani;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;12;20;1;Primavera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;4;0;22;1;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;4;0;37;0;Alto Maron;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;3;0;1;1;Centro Industrial;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Farmácia;3;0;26;0;Boa Vista;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Farmácia;3;0;25;1;Renato Magalhães;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;41;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;20;1;Boa Vista;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Farmácia;3;0;46;1;Lagoa das Flores;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;31;1;Tomba;Feira de Santana;0;0;0;0;12
Curso Técnico em Farmácia;3;0;44;1;Guarani;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Farmácia;3;0;21;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;29;1;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;23;1;Miro Cairo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;27;0;Felícia;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Farmácia;3;0;29;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;27;1;Jurema;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;34;1;Distrito Industrial;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;3;0;18;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;17;0;Simão;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;19;1;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;22;1;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;18;1;Centro;Tremedal;0;0;0;0;9
Curso Técnico em Farmácia;3;0;23;1;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;36;1;Vila São José;Presidente Jânio Quadros;0;0;0;0;9
Curso Técnico em Farmácia;3;0;34;1;Centro;São João da Vitória;0;0;0;0;9
Curso Técnico em Farmácia;3;0;18;1;Primavera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;22;0;Jatobá;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;3;0;23;1;Candeias;Vitória da Conquista;0;0;1;0;9
Curso Técnico em Farmácia;2;16;34;0;Alto Maron;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;0;18;1;Centro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;2;29;33;0;Centro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;13;34;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;14;30;1;Boa Vista;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;13;31;1;Felícia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;13;23;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;0;21;1;Patagônia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;4;2;20;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;4;0;36;1;Felícia-Morada dos Pássaros III;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;4;0;24;1;Primavera;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Farmácia;4;0;21;0;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;4;0;29;1;Centro;Planalto;0;0;0;0;9
Curso Técnico em Farmácia;4;0;21;0;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;4;0;35;1;Felícia;Vitória da Conquista;1;0;0;0;9
Curso Técnico em Farmácia;4;0;23;1;Bateias;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Farmácia;4;0;22;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;4;0;20;1;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;4;0;33;1;Zabelê;Vitória da Conquista;0;0;1;0;9
Curso Técnico em Farmácia;4;0;20;1;Terra do Remanso;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;4;0;27;1;Pradoso;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;4;0;18;1;Centro;Cândido Sales;0;0;0;0;9
Curso Técnico em Farmácia;4;0;29;1;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;4;0;22;1;Patagônia;Vitória da Conquista;0;0;0;1;9
Curso Técnico em Farmácia;4;0;19;0;Espírito Santo;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;4;0;26;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;4;0;18;1;Ibirapuera;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;4;0;25;1;Zabelê;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;3;0;30;1;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;2;13;20;1;Airton Senna;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;1;36;1;Espírito Santo;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;2;1;34;1;Centro;Barra do Choça;0;0;0;0;5
Curso Técnico em Farmácia;2;0;22;0;Cruzeiro;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;2;14;27;1;Primavera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;20;40;1;Felícia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;0;20;1;Alto Maron;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;0;21;1;Ibirapuera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;2;0;23;1;Campinhos;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;13;40;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;6;29;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;2;13;23;1;Centro;Itarantim;0;1;0;0;8
Curso Técnico em Farmácia;2;12;25;1;Ayrton Senna;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;18;33;1;Guarani;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;0;24;1;Nossa Senhora Aparecida;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;2;0;35;1;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;2;13;24;1;Centro;Belo Campo;0;1;0;0;8
Curso Técnico em Farmácia;3;26;35;1;Bateias-Urbis II;Vitória da Conquista;0;0;0;0;8
Curso Técnico em Farmácia;3;13;25;1;Centro;Encruzilhada;0;0;0;0;8
Curso Técnico em Farmácia;1;0;29;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;1;0;22;1;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;24;1;Caiçara;Caiçara;0;0;0;0;0
Curso Técnico em Farmácia;1;0;25;1;Alto Maron;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;27;1;Jatobá;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;27;0;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;35;1;Centro;Belo Campo;0;0;0;0;0
Curso Técnico em Farmácia;1;5;20;0;Primavera;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;1;5;38;0;Patagônia;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;1;0;24;1;Cruzeiro;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;1;0;30;0;Zabelê;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;21;1;Vila Elisa;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;21;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;1;0;22;0;Espírito Santo;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;1;0;27;1;São Pedro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;5;33;1;Zona Rural;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;1;0;24;1;Nossa Senhora Aparecida;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;4;21;1;Miro Cairo;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;1;5;26;1;Jatobá;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;1;0;29;1;Zona Rural;Anagé;0;0;0;0;0
Curso Técnico em Farmácia;1;0;19;1;Centro;Encruzilhada;0;0;0;0;9
Curso Técnico em Farmácia;1;0;16;0;Centro;Planalto;0;0;0;0;9
Curso Técnico em Farmácia;1;0;16;1;Centro;Planalto;0;0;0;0;9
Curso Técnico em Farmácia;1;0;37;1;Brasil;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;22;1;Boa Vista;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;33;1;Centro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;18;0;São João da Vitória;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;19;1;São Pedro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;20;1;Espirito Santo;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;1;0;28;1;Centro;Itambé;0;1;0;0;7
Curso Técnico em Farmácia;1;0;24;0;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;1;0;48;0;Vitória da Conquista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;1;0;44;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;1;0;25;0;Bateias;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;1;0;19;1;Alto Maron;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Farmácia;1;0;18;1;Ayrton Senna;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;19;1;Patagônia;Vitória da Conquista;0;0;0;0;12
Curso Técnico em Farmácia;1;0;19;0;Candeias;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;30;1;Brasil;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;16;0;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;33;1;Patagônia;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;42;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;45;1;Brasil;Vitória da Conquista;0;1;0;0;4
Curso Técnico em Farmácia;1;0;22;1;Jardim Sudoeste ;Cidade Maravilhosa ;0;0;0;0;9
Curso Técnico em Farmácia;1;0;19;1;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;25;1;Felícia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;20;0;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;19;0;Morada dos Passaros III;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;19;1;Airton Senna;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;18;1;Centro;Piripá;0;0;0;0;9
Curso Técnico em Farmácia;1;0;21;1;São Pedro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;26;1;Bateias ;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;26;1;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;24;1;Centro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;19;0;Cruzeiro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;20;1;Cidade Modelo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;31;1;Centro;Ribeirão do Largo;0;0;0;0;9
Curso Técnico em Farmácia;1;0;17;0;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;19;1;Primavera ;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;22;1;Zabelê;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;0;30;1;Simão;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;19;1;Cruzeiro;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;1;0;19;1;Centro;Divisa Alegre;0;0;0;0;9
Curso Técnico em Farmácia;1;0;38;1;Jatoba;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Farmácia;2;23;21;1;Jatobá;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;2;3;29;1;Brasil;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;2;2;17;1;Nossa Senhora Aparecida;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;2;0;45;1;Rural Capinal;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;2;4;24;0;Patagônia;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;2;7;43;1;Patagônia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;2;12;27;0;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;2;0;21;1;Campinhos;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;2;13;31;0;Jurema;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;0;37;1;Campinhos;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;1;0;32;1;Primavera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;13;32;0;Bateias;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;0;48;1;Alto Maron;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;0;20;1;Ibirapuera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;0;19;1;Jurema;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;1;19;37;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;12;32;1;Ibirapuera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;0;21;1;Lucaia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;1;7;19;1;Vila Serrana III;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;1;11;38;1;Brasil;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;0;21;1;Patagônia;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;1;12;30;0;Cruzeiro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;0;20;1;Brasil;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;1;14;22;1;Jardim Copacabana;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;12;28;1;Campinhos;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;1;0;43;1;Urbis V;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;4;0;35;1;Zona Rural de Dantilandia;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Farmácia;4;0;23;1;Felícia;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Farmácia;4;0;28;1;Zona Rural- Mamao;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;1;13;33;1;Ibirapuera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;13;33;1;Boa Vista;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;13;20;0;Brasil;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;1;15;26;1;Jardim Progresso;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;10;22;1;Guarani;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;13;25;0;Centro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;27;26;1;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;3;37;1;Povoado da Estiva;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;1;13;33;1;Candeias/Loteamento Outeiro do Candeias ;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;13;45;1;Centro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;1;13;27;0;Centro;Tremedal;0;1;0;0;8
Curso Técnico em Radiologia;1;10;21;1;Centro;Belo Campo;0;1;0;0;8
Curso Técnico em Radiologia;1;0;20;1;Jurema;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;14;23;1;Zona Rural;Poço Verde;0;1;0;0;8
Curso Técnico em Radiologia;1;0;23;1;Zona Rural;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;10;41;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;0;30;0;Vila Serrana;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;7;48;0;Cruzeiro;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;1;7;42;1;Cruzeiro;Vitória da Conquista;0;1;0;0;9
Curso Técnico em Radiologia;1;0;29;0;Jurema;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Radiologia;1;0;49;1;Ibirapuera;Vitória da Conquista;0;0;0;0;9
